DATOS TÉCNICOS Y TRAZABILIDAD							
Esta pestaña conserva el texto original, la descripción olfativa, la ruta de imagen y la fuente de verificación.							
							
Código	Nombre original exacto	Descripción olfativa	Ruta de imagen	Fuente	Orden original	Control de duplicado	Estado de ficha
AP-1408	BLACK XS HOMBRE 100ML EDT PACO RABANNE	Salida: cítricos, limón (lima ácida), tagetes y sage. Corazón: praline, canela, tolu balsam y black cardamom. Fondo: pachulí, black amber, ebony tree y palisander rosewood.	img/perfumes/black_xs_hombre_100ml_edt_paco_rabanne_18fa4859ba.webp	https://www.fragrantica.com/perfume/paco-rabanne/black-xs-2018-49961.html	1437	Único	Ficha verificada
AP-2144	BLACK XS MUJER 80ML EDP PACO RABANNE	Salida: cranberry, pimienta rosa y tamarind. Corazón: cacao, rosa y violeta negra. Fondo: black vanilla husk, sándalo y massoia wood.	img/perfumes/black_xs_mujer_80ml_edp_paco_rabanne_941fcc042e.webp	https://www.fragrantica.com/perfume/paco-rabanne/black-xs-for-her-eau-de-parfum-48800.html	2174	Único	Ficha verificada
AP-1416	BLOSSOM ME UNISEX 62ML EDP PACO RABANNE	Salida: green mandarin. Corazón: flor de azahar del naranjo, herbal notes y menta. Fondo: vetiver.	img/perfumes/blossom_me_unisex_62ml_edp_paco_rabanne_e938280486.webp	https://www.fragrantica.com/perfume/paco-rabanne/blossom-me-68724.html	1445	Único	Ficha verificada
AP-1415	DANDY ME UNISEX 62ML EDP PACO RABANNE	Salida: canela, azafrán y toronja (pomelo). Corazón: may rose y geranio. Fondo: agarwood (oud), sándalo y vainilla.	img/perfumes/dandy_me_unisex_62ml_edp_paco_rabanne_622ce71e6f.webp	https://www.fragrantica.com/perfume/paco-rabanne/dandy-me-68722.html	1444	Único	Ficha verificada
AP-1412	DANGEROUS ME UNISEX 62ML EDP PACO RABANNE	Perfil dominado por acordes vanilla, woody, amber, powdery; la ficha consultada no separa salida, corazón y fondo.	img/perfumes/dangerous_me_unisex_62ml_edp_paco_rabanne_31ce6b86bf.webp	https://www.fragrantica.com/perfume/Paco-Rabanne/Dangerous-Me-55187.html	1441	Único	Ficha verificada
AP-1411	EROTIC ME UNISEX 62ML EDP PACO RABANNE	Perfil dominado por acordes lactonic, fruity, leather, floral; la ficha consultada no separa salida, corazón y fondo.	img/perfumes/erotic_me_unisex_62ml_edp_paco_rabanne_7d1b424334.webp	https://www.fragrantica.com/perfume/Paco-Rabanne/Erotic-Me-55188.html	1440	Único	Ficha verificada
AP-2424	ESTUCHE MINIS PACO RABANNE MUJER 4PZS 4ML C/U FAME PERFUM + FAME EDP + OLYMPEA + LADY MILLION NUEVO	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_minis_paco_rabanne_mujer_4pzs_4ml_c_u_fame_perfum_fame_edp_olympea_lady_million_72febb1631.webp		2459	Único	No aplica
AP-2420	ESTUCHE MINIS PACO RABANNE HOMBRE 4PZS 5ML C/U PHANTOM + INVICTUS + ELIXIR + ONE MILLION NUEVO	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_minis_paco_rabanne_hombre_4pzs_5ml_c_u_phantom_invictus_elixir_one_million_nuevo_2adbce15a8.webp		2455	Único	No aplica
AP-2652	ESTUCHE PACO RABANNE OLYMPEA MUJER 2PZS 80ML EDP + CREMA	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_paco_rabanne_olympea_mujer_2pzs_80ml_edp_crema_5bde6c4fc4.webp		2704	Único	No aplica
AP-1414	FABULOUS ME UNISEX 62ML EDP PACO RABANNE	Salida: pumpkin. Corazón: rhubarb. Fondo: sándalo.	img/perfumes/fabulous_me_unisex_62ml_edp_paco_rabanne_c31a0326e5.webp	https://www.fragrantica.com/perfume/paco-rabanne/fabulous-me-55186.html	1443	Único	Ficha verificada
AP-2141	FAME MUJER 80ML EDP PACO RABANNE	Salida: mango y bergamota. Corazón: jazmín y olibanum. Fondo: vainilla y sándalo.	img/perfumes/fame_mujer_80ml_edp_paco_rabanne_7be48aa17c.webp	https://www.fragrantica.com/perfume/paco-rabanne/fame-74962.html	2171	Único	Ficha verificada
AP-2138	FAME IN LOVE  MUJER 80ML EDP PACO RABANNE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/fame_in_love_mujer_80ml_edp_paco_rabanne_52ccc1f9c0.webp		2168	Único	Pendiente
AP-2140	FAME INTENSE MUJER 80ML EDP PACO RABANNE	Perfil dominado por acordes white floral, woody, warm spicy, amber; la ficha consultada no separa salida, corazón y fondo.	img/perfumes/fame_intense_mujer_80ml_edp_paco_rabanne_125ee15187.webp	https://www.fragrantica.com/perfume/Paco-Rabanne/Fame-Intense-89716.html	2170	Único	Ficha verificada
AP-2142	FAME PERFUM  MUJER 80ML  PACO RABANNE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/fame_perfum_mujer_80ml_paco_rabanne_3fa2735895.webp		2172	Único	Pendiente
AP-2139	FAME THE COUTURE EDITION MUJER 80ML EDP PACO RABANNE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/fame_the_couture_edition_mujer_80ml_edp_paco_rabanne_024f56c6ba.webp		2169	Único	Pendiente
AP-1413	GENIUS ME UNISEX 62ML EDP PACO RABANNE	Salida: orange peel. Corazón: rosemary. Fondo: metallic notes y moss.	img/perfumes/genius_me_unisex_62ml_edp_paco_rabanne_2cdeecec33.webp	https://www.fragrantica.com/perfume/paco-rabanne/genius-me-55185.html	1442	Único	Ficha verificada
AP-1383	INVICTUS HOMBRE 100ML EDT PACO RABANNE	Salida: sea notes, toronja (pomelo) y mandarina. Corazón: bay leaf y jazmín. Fondo: ámbar gris, madera de gaiac, musgo de roble y pachulí.	img/perfumes/invictus_hombre_100ml_edt_paco_rabanne_0fac0beae4.webp	https://www.fragrantica.com/perfume/paco-rabanne/invictus-18471.html	1412	Único	Ficha verificada
AP-1384	INVICTUS HOMBRE 200ML EDT PACO RABANNE	Salida: sea notes, toronja (pomelo) y mandarina. Corazón: bay leaf y jazmín. Fondo: ámbar gris, madera de gaiac, musgo de roble y pachulí.	img/perfumes/invictus_hombre_200ml_edt_paco_rabanne_4843ba0494.webp	https://www.fragrantica.com/perfume/paco-rabanne/invictus-18471.html	1413	Único	Ficha verificada
AP-1386	INVICTUS AQUA HOMBRE 100ML EDT PACO RABANNE	Salida: yuzu, toronja (pomelo) y pimienta rosa. Corazón: sea water y violet leaf. Fondo: ámbar gris, amberwood y madera de gaiac.	img/perfumes/invictus_aqua_hombre_100ml_edt_paco_rabanne_54b8f4f8c4.webp	https://www.fragrantica.com/perfume/paco-rabanne/invictus-aqua-34506.html	1415	Único	Ficha verificada
AP-1385	INVICTUS ELIXIR HOMBRE 100ML PERFUME PACO RABANNE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/invictus_elixir_hombre_100ml_perfume_paco_rabanne_1106315394.webp		1414	Único	Pendiente
AP-1391	INVICTUS INTENSE PERFUM HOMBRE 100ML PACO RABANNE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/invictus_intense_perfum_hombre_100ml_paco_rabanne_18a83836a7.webp		1420	Único	Pendiente
AP-1390	INVICTUS PLATINUM HOMBRE 100ML EDP PACO RABANNE	Salida: absinthe y toronja (pomelo). Corazón: menta y lavanda. Fondo: cypress y pachulí.	img/perfumes/invictus_platinum_hombre_100ml_edp_paco_rabanne_2d1f6d8591.webp	https://www.fragrantica.com/perfume/paco-rabanne/invictus-platinum-72557.html	1419	Único	Ficha verificada
AP-1389	INVICTUS VICTORY HOMBRE 100ML EDT PACO RABANNE	Salida: pimienta rosa y limón (lima ácida). Corazón: olibanum y lavanda. Fondo: vainilla, haba tonka y ámbar.	img/perfumes/invictus_victory_hombre_100ml_edt_paco_rabanne_1f4e47b12c.webp	https://www.fragrantica.com/perfume/paco-rabanne/invictus-victory-65177.html	1418	Único	Ficha verificada
AP-1387	INVICTUS VICTORY ABSOLU HOMBRE 100L EDP PACO RABANNE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/invictus_victory_absolu_hombre_100l_edp_paco_rabanne_ad50724355.webp		1416	Único	Pendiente
AP-1388	INVICTUS VICTORY ELIXIR INTENSE HOMBRE 100ML EDT PACO RABANNE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/invictus_victory_elixir_intense_hombre_100ml_edt_paco_rabanne_9172f185be.webp		1417	Único	Pendiente
AP-2132	LADY MILLION MUJER 80ML EDP PACO RABANNE	Salida: raspberry, neroli y amalfi lemon. Corazón: jazmín, african orange flower y gardenia. Fondo: white honey, pachulí y ámbar.	img/perfumes/lady_million_mujer_80ml_edp_paco_rabanne_28c0495fd5.webp	https://www.fragrantica.com/perfume/paco-rabanne/lady-million-9045.html	2162	Único	Ficha verificada
AP-2135	LADY MILLION FABULOUS MUJER 80ML EDP PACO RABANNE	Salida: mandarina y pimienta rosa. Corazón: nardo, solar notes, jazmín y ylang-ylang. Fondo: vainilla, haba tonka y moss.	img/perfumes/lady_million_fabulous_mujer_80ml_edp_paco_rabanne_2de27122ca.webp	https://www.fragrantica.com/perfume/paco-rabanne/lady-million-fabulous-66336.html	2165	Único	Ficha verificada
AP-2134	LADY MILLION LUCKY MUJER 80ML EDP PACO RABANNE	Salida: raspberry. Corazón: hazelnut, rosa y jazmín. Fondo: miel, cashmere wood, sándalo y cedro.	img/perfumes/lady_million_lucky_mujer_80ml_edp_paco_rabanne_5c65692686.webp	https://www.fragrantica.com/perfume/paco-rabanne/lady-million-lucky-48904.html	2164	Único	Ficha verificada
AP-2133	LADY MILLION ROYAL MUJER 80ML EDP PACO RABANNE	Salida: granada. Corazón: white flowers. Fondo: woodsy notes.	img/perfumes/lady_million_royal_mujer_80ml_edp_paco_rabanne_5161f4d897.webp	https://www.fragrantica.com/perfume/paco-rabanne/lady-million-royal-79160.html	2163	Único	Ficha verificada
AP-2145	OLYMPEA MUJER 80ML PERFUME  PACO RABANNE	Salida: clary sage, acordes verdes y pimienta rosa. Corazón: jazmín, flor de azahar del naranjo y rose oil. Fondo: vainilla, benjuí y almizcle.	img/perfumes/olympea_mujer_80ml_perfume_paco_rabanne_27f23500ce.webp	https://www.fragrantica.com/perfume/paco-rabanne/olympea-parfum-90432.html	2175	Único	Ficha verificada
AP-2147	OLYMPEA MUJER 80ML EDP PACO RABANNE	Salida: water jasmine, green mandarin y ginger flower. Corazón: vainilla y salt. Fondo: ámbar gris, cashmere wood y sándalo.	img/perfumes/olympea_mujer_80ml_edp_paco_rabanne_51da38641a.webp	https://www.fragrantica.com/perfume/paco-rabanne/olympea-31666.html	2177	Único	Ficha verificada
AP-2148	OLYMPEA BLOSSOM MUJER 80ML EDT PACO RABANNE	Salida: damask rose y pimienta rosa. Corazón: pera, sorbet y grosella negra. Fondo: vainilla, salt, cachemira y pachulí.	img/perfumes/olympea_blossom_mujer_80ml_edt_paco_rabanne_5b277f2439.webp	https://www.fragrantica.com/perfume/paco-rabanne/olympea-blossom-65176.html	2178	Único	Ficha verificada
AP-2149	OLYMPEA FLORA MUJER 80ML EDT PACO RABANNE	Salida: grosella negra, sorbet y pimienta rosa. Corazón: rosa y peony. Fondo: vainilla, pachulí, cashmere wood y salt.	img/perfumes/olympea_flora_mujer_80ml_edt_paco_rabanne_82d60912f3.webp	https://www.fragrantica.com/perfume/paco-rabanne/olympea-flora-78601.html	2179	Único	Ficha verificada
AP-2146	OLYMPEA SOLAR MUJER 80ML EDT PACO RABANNE	Salida: flor de azahar del naranjo, orange peel y mandarina. Corazón: tiare flower, solar notes, white flowers y musgo de roble. Fondo: ylang-ylang y benjuí.	img/perfumes/olympea_solar_mujer_80ml_edt_paco_rabanne_2f44aba72c.webp	https://www.fragrantica.com/perfume/paco-rabanne/olympea-solar-72556.html	2176	Único	Ficha verificada
AP-1397	ONE MILLION HOMBRE 100ML EDT PACO RABANNE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/one_million_hombre_100ml_edt_paco_rabanne_91cb335b7d.webp		1426	Único	Pendiente
AP-1399	ONE MILLION HOMBRE 100ML PERFUME PACO RABANNE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/one_million_hombre_100ml_perfume_paco_rabanne_77e0c83508.webp		1428	Único	Pendiente
AP-1398	ONE MILLION HOMBRE 200ML EDT PACO RABANNE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/one_million_hombre_200ml_edt_paco_rabanne_9925fcc425.webp		1427	Único	Pendiente
AP-1401	ONE MILLION GOLD HOMBRE 100ML EDP PACO RABANNE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/one_million_gold_hombre_100ml_edp_paco_rabanne_476f01377d.webp		1430	Único	Pendiente
AP-2137	ONE MILLION GOLD MUJER 90ML EDP PACO RABANNE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/one_million_gold_mujer_90ml_edp_paco_rabanne_ec504a5617.webp		2167	Único	Pendiente
AP-1402	ONE MILLION GOLD ELIXIR INTENSE HOMBRE 100ML PERFUME PACO RABANNE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/one_million_gold_elixir_intense_hombre_100ml_perfume_paco_rabanne_feac9fa388.webp		1431	Único	Pendiente
AP-1403	ONE MILLION NIGHT ELIXIR HOMBRE 100ML PERFUME PACO RABANNE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/one_million_night_elixir_hombre_100ml_perfume_paco_rabanne_967801967b.webp		1432	Único	Pendiente
AP-1409	PACO RABANNE HOMBRE 100ML EDT PACO RABANNE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/paco_rabanne_hombre_100ml_edt_paco_rabanne_72d06cbd7d.webp		1438	Único	Pendiente
AP-1382	PACO RABANNE NEGRO CILINDRO HOMBRE 100ML EDT PACO RABANNE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/paco_rabanne_negro_cilindro_hombre_100ml_edt_paco_rabanne_3554c650df.webp		1411	Único	Pendiente
AP-1407	PACO XS HOMBRE 100ML EDT PACO RABANNE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/paco_xs_hombre_100ml_edt_paco_rabanne_d95127a483.webp		1436	Único	Pendiente
AP-1392	PHANTOM HOMBRE 100ML EDT PACO RABANNE	Salida: lavanda, lemon zest y amalfi lemon. Corazón: lavanda, earthy notes, manzana y smoke. Fondo: vainilla, lavanda y vetiver.	img/perfumes/phantom_hombre_100ml_edt_paco_rabanne_25defcd637.webp	https://www.fragrantica.com/perfume/paco-rabanne/phantom-68226.html	1421	Único	Ficha verificada
AP-1393	PHANTOM ELIXIR HOMBRE 100ML EDP PACO RABANNE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/phantom_elixir_hombre_100ml_edp_paco_rabanne_635809be91.webp		1422	Único	Pendiente
AP-1396	PHANTOM LEGION HOMBRE 100ML EDT PACO RABANNE	Salida: lemon zest, lavanda y limón (lima ácida). Corazón: pachulí, smoke, lavanda y earthy notes. Fondo: vainilla, lavanda y vetiver.	img/perfumes/phantom_legion_hombre_100ml_edt_paco_rabanne_007c0aeb8c.webp	https://www.fragrantica.com/perfume/paco-rabanne/phantom-legion-71654.html	1425	Único	Ficha verificada
AP-1394	PHANTOM PERFUM HOMBRE 100ML PACO RABANNE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/phantom_perfum_hombre_100ml_paco_rabanne_65f8ca9169.webp		1423	Único	Pendiente
AP-1395	PHANTOM PERFUME INTENSE HOMBRE 100ML PACO RABANNE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/phantom_perfume_intense_hombre_100ml_paco_rabanne_db0d996a84.webp		1424	Único	Pendiente
AP-1405	PURE XS HOMBRE 100ML EDT PACO RABANNE	Salida: jengibre, thyme, toronja (pomelo) y bergamota. Corazón: vainilla, liquor, canela y cuero. Fondo: myrrh, azúcar, cedro y notas amaderadas.	img/perfumes/pure_xs_hombre_100ml_edt_paco_rabanne_4495a57d20.webp	https://www.fragrantica.com/perfume/paco-rabanne/pure-xs-46038.html	1434	Único	Ficha verificada
AP-2143	PURE XS MUJER 80ML EDP PACO RABANNE	Perfil dominado por acordes vanilla, sweet, woody, powdery; la ficha consultada no separa salida, corazón y fondo.	img/perfumes/pure_xs_mujer_80ml_edp_paco_rabanne_178061c79e.webp	https://www.fragrantica.com/perfume/Paco-Rabanne/Pure-XS-For-Her-51424.html	2173	Único	Ficha verificada
AP-1406	PURE XS NIGHT HOMBRE 100ML EDT PACO RABANNE	Salida: ginseng y jengibre. Corazón: cacao, vainilla y canela. Fondo: caramelo y myrrh.	img/perfumes/pure_xs_night_hombre_100ml_edt_paco_rabanne_a0e93a15e6.webp	https://www.fragrantica.com/perfume/paco-rabanne/pure-xs-night-53453.html	1435	Único	Ficha verificada
AP-1410	ULTRAVIOLETA HOMBRE 100ML EDT PACO RABANNE	Salida: menta y ámbar. Corazón: vetiver, pimienta y notas especiadas. Fondo: musgo de roble y vainilla.	img/perfumes/ultravioleta_hombre_100ml_edt_paco_rabanne_a6a437d040.webp	https://www.fragrantica.com/perfume/paco-rabanne/ultraviolet-521.html	1439	Único	Ficha verificada
AP-2136	ULTRAVIOLETA MUJER 80ML EDP PACO RABANNE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/ultravioleta_mujer_80ml_edp_paco_rabanne_dceb5c933e.webp		2166	Único	Pendiente
AP-1417	MINOTAURO HOMBRE 75ML EDT PALOMA PICASSO	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/minotauro_hombre_75ml_edt_paloma_picasso_5172f86934.webp		1446	Único	Pendiente
AP-2150	PALOMA PICASSO MUJER 100ML EDP  PALOMA PICASSO	Salida: carnation, coriander, rosa y angelica. Corazón: pachulí, hyacinth, jazmín y ylang-ylang. Fondo: oak moss, civetta, castoreum y vetiver.	img/perfumes/paloma_picasso_mujer_100ml_edp_paloma_picasso_57e92042da.webp	https://www.fragrantica.com/perfume/paloma-picasso/paloma-picasso-1009.html	2180	Único	Ficha verificada
AP-2151	PALOMA PICASSO MUJER 100ML EDT PALOMA PICASSO	Salida: carnation, coriander, rosa y angelica. Corazón: pachulí, hyacinth, jazmín y ylang-ylang. Fondo: oak moss, civetta, castoreum y vetiver.	img/perfumes/paloma_picasso_mujer_100ml_edt_paloma_picasso_3599d4a6d4.webp	https://www.fragrantica.com/perfume/paloma-picasso/paloma-picasso-1009.html	2181	Único	Ficha verificada
AP-0165	DELINA MUJER 75ML EDP PARFUMS DE MARLY	Salida: litchi, rhubarb, bergamota y nuez moscada. Corazón: turkish rose, peony, almizcle y petalia. Fondo: cachemira, incense, cedro y haitian vetiver.	img/perfumes/delina_mujer_75ml_edp_parfums_de_marly_989692ad88.webp	https://www.fragrantica.com/perfume/parfums-de-marly/delina-43871.html	165	Único	Ficha verificada
AP-0166	DELINA LA ROSEE MUJER 75ML EDP PARFUMS DE MARLY	Salida: litchi, pera y bergamota. Corazón: turkish rose, watery notes, peony y floral notes. Fondo: white musk, notas amaderadas y haitian vetiver.	img/perfumes/delina_la_rosee_mujer_75ml_edp_parfums_de_marly_f8fbfe6f12.webp	https://www.fragrantica.com/perfume/parfums-de-marly/delina-la-rosee-64667.html	166	Único	Ficha verificada
AP-0168	LAYTON HOMBRE EDP 100ML PARFUMS DE MARLY	Salida: manzana, lavanda, bergamota y mandarina. Corazón: geranio, violeta y jazmín. Fondo: vainilla, cardamomo, sándalo y pimienta.	img/perfumes/layton_hombre_edp_100ml_parfums_de_marly_6b1bb30b62.webp	https://www.fragrantica.com/perfume/parfums-de-marly/layton-39314.html	168	Único	Ficha verificada
AP-0167	PALATINE MUJER 75ML EDP PARFUMS DE MARLY	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/palatine_mujer_75ml_edp_parfums_de_marly_77dc636a44.webp		167	Único	Pendiente
AP-0171	PEGASUS HOMBRE 125ML EDP PARFUMS DE MARLY	Salida: heliotrope, cumin y bergamota. Corazón: bitter almond, lavanda y jazmín. Fondo: vainilla, sándalo y ámbar.	img/perfumes/pegasus_hombre_125ml_edp_parfums_de_marly_d75531e5fe.webp	https://www.fragrantica.com/perfume/parfums-de-marly/pegasus-16938.html	171	Único	Ficha verificada
AP-0170	PEGASUS EXCLUSIF HOMBRE 125ML EDP PARFUMS DE MARLY	Salida: cardamomo, heliotrope, pimienta rosa y bergamota. Corazón: bitter almond, lavanda, geranio y jazmín. Fondo: vainilla, madera de gaiac, agarwood (oud) y sándalo.	img/perfumes/pegasus_exclusif_hombre_125ml_edp_parfums_de_marly_3acd4142b4.webp	https://www.fragrantica.com/perfume/parfums-de-marly/pegasus-exclusif-63100.html	170	Único	Ficha verificada
AP-0169	PEGASUS ROYAL ESSENCE HOMBRE 125ML EDP PARFUMS DE MARLY	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/pegasus_royal_essence_hombre_125ml_edp_parfums_de_marly_a640b84706.webp		169	Único	Pendiente
AP-0172	PERSEUS HOMBRE 125ML EDP PARFUMS DE MARLY	Salida: toronja (pomelo), bergamota y grosella negra. Corazón: vetiver, green mandarin y geranio. Fondo: dry wood, ámbar gris y cashmere wood.	img/perfumes/perseus_hombre_125ml_edp_parfums_de_marly_751a40bbc0.webp	https://www.fragrantica.com/perfume/parfums-de-marly/perseus-90199.html	172	Único	Ficha verificada
AP-0185	CREAMY BISCUIT UNISEX 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/creamy_biscuit_unisex_100ml_edp_paris_corner_1bf38727ab.webp		185	Único	Pendiente
AP-0192	DECEMBER VANILLA UNISEX 85ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/december_vanilla_unisex_85ml_edp_paris_corner_7556018e70.webp		192	Único	Pendiente
AP-0204	EMIR CELESTIAL EXTRAIT UNISEX 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/emir_celestial_extrait_unisex_100ml_edp_paris_corner_57d2c0d51f.webp		204	Único	Pendiente
AP-0177	FAYORA MUJER 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/fayora_mujer_100ml_edp_paris_corner_06147a28c3.webp		177	Único	Pendiente
AP-0184	INDOMITABLE UNISEX 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/indomitable_unisex_100ml_edp_paris_corner_2b89a86954.webp		184	Único	Pendiente
AP-0198	KHAIR UNISEX 100ML EDP PARIS CORNER	Salida: bergamota, pimienta rosa y davana. Corazón: agarwood, oud, ámbar y rosemary. Fondo: cuero, vetiver y almizcle.	img/perfumes/khair_unisex_100ml_edp_paris_corner_7e95aeb576.webp	https://www.fragrantica.com/perfume/Paris-Corner/Khair-92767.html	198	Único	Ficha verificada
AP-0197	KHAIR CONFESSION MUJER 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/khair_confession_mujer_100ml_edp_paris_corner_b85ae5adc3.webp		197	Único	Pendiente
AP-0195	KHAIR FELICITY MUJER 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/khair_felicity_mujer_100ml_edp_paris_corner_34269d270e.webp		195	Único	Pendiente
AP-0199	KHAIR FUSION UNISEX 100ML EDP PARIS CORNER	Salida: litchi, red apple, grosella negra y italian lemon. Corazón: pansy, taif rose y jasmine sambac. Fondo: almizcle, vanille, vainilla y cedro.	img/perfumes/khair_fusion_unisex_100ml_edp_paris_corner_7519ebc7d8.webp	https://www.fragrantica.com/perfume/paris-corner/khair-fusion-92768.html	199	Único	Ficha verificada
AP-0196	KHAIR PISTACHIO UNISEX 100ML EDP PARIS CORNER	Salida: pistachio, ice cream, bergamota y hazelnut. Corazón: pera, raspberry, white peach y peony. Fondo: crema batida, marshmallow, algodón de azúcar y haba tonka.	img/perfumes/khair_pistachio_unisex_100ml_edp_paris_corner_05c0da0447.webp	https://www.fragrantica.com/perfume/paris-corner/khair-pistachio-92766.html	196	Único	Ficha verificada
AP-0187	MANGO JUGOSO UNISEX 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/mango_jugoso_unisex_100ml_edp_paris_corner_e673c56cc9.webp		187	Único	Pendiente
AP-0183	MARSHMALLOW BLUSH MUJER 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/marshmallow_blush_mujer_100ml_edp_paris_corner_6f37d3f975.webp		183	Único	Pendiente
AP-0186	MEHWISH MUJER 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/mehwish_mujer_100ml_edp_paris_corner_52770d0a6a.webp		186	Único	Pendiente
AP-0193	MINISTRY OF GOURMAND BANANA BLISS UNISEX 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/ministry_of_gourmand_banana_bliss_unisex_100ml_edp_paris_corner_182ebc4b97.webp		193	Único	Pendiente
AP-0181	MINISTRY OF GOURMAND CHOCO CULT UNSIEX 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/ministry_of_gourmand_choco_cult_unsiex_100ml_edp_paris_corner_65489f4640.webp		181	Único	Pendiente
AP-0194	MINISTRY OF GOURMAND TIRAMISU SPECULOOS UNISEX 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/ministry_of_gourmand_tiramisu_speculoos_unisex_100ml_edp_paris_corner_09cb09bf45.webp		194	Único	Pendiente
